algorithm,app,bw_level,ipath_0,ipath_1,node_count,power_cap,runtime,thread_count,avg_runtime,perf_variation
rand,CoMD,2,1,0,1024,64,40.5293,16,41.928767322834645,1.3994673228346457
rand,CoMD,3,0,0,1024,64,41.7816,16,41.928767322834645,0.1471673228346475
rand,CoMD,4,0,1,1024,64,38.6675,16,41.928767322834645,3.261267322834648
rand,CoMD,5,0,2,1024,64,38.3338,16,41.928767322834645,3.5949673228346484
rand,CoMD,1,2,0,1024,80,37.5619,16,41.928767322834645,4.3668673228346435
rand,CoMD,2,1,0,1024,80,38.599,16,41.928767322834645,3.3297673228346483
rand,CoMD,3,0,0,1024,80,35.8481,16,41.928767322834645,6.080667322834643
rand,CoMD,4,0,1,1024,80,36.2113,16,41.928767322834645,5.7174673228346435
rand,CoMD,5,0,2,1024,80,35.6126,16,41.928767322834645,6.316167322834644
rand,CoMD,1,2,0,1024,115,38.7354,16,41.928767322834645,3.1933673228346464
rand,CoMD,2,1,0,1024,115,36.3282,16,41.928767322834645,5.600567322834642
rand,CoMD,3,0,0,1024,115,34.9057,16,41.928767322834645,7.023067322834642
rand,CoMD,4,0,1,1024,115,34.9691,16,41.928767322834645,6.9596673228346475
rand,CoMD,5,0,2,1024,115,35.9258,16,41.928767322834645,6.0029673228346425
rand,CoMD,1,2,0,1024,64,47.7357,20,41.928767322834645,5.806932677165356
rand,CoMD,2,1,0,1024,64,45.7657,20,41.928767322834645,3.8369326771653576
rand,CoMD,3,0,0,1024,64,44.4768,20,41.928767322834645,2.5480326771653523
rand,CoMD,4,0,1,1024,64,44.7652,20,41.928767322834645,2.836432677165355
rand,CoMD,5,0,2,1024,64,46.0998,20,41.928767322834645,4.171032677165357
rand,CoMD,1,2,0,1024,80,44.1131,20,41.928767322834645,2.184332677165358
rand,CoMD,2,1,0,1024,80,40.5255,20,41.928767322834645,1.403267322834644
rand,CoMD,3,0,0,1024,80,38.8125,20,41.928767322834645,3.116267322834645
rand,CoMD,4,0,1,1024,80,40.1978,20,41.928767322834645,1.730967322834644
rand,CoMD,5,0,2,1024,80,38.9258,20,41.928767322834645,3.0029673228346425
rand,CoMD,1,2,0,1024,115,42.4337,20,41.928767322834645,0.5049326771653568
rand,CoMD,2,1,0,1024,115,39.9313,20,41.928767322834645,1.9974673228346447
rand,CoMD,3,0,0,1024,115,38.8801,20,41.928767322834645,3.048667322834646
rand,CoMD,4,0,1,1024,115,37.8426,20,41.928767322834645,4.086167322834648
rand,CoMD,5,0,2,1024,115,38.0604,20,41.928767322834645,3.8683673228346436
rand,CoMD,1,2,0,1024,64,53.9275,24,41.928767322834645,11.998732677165357
rand,CoMD,2,1,0,1024,64,52.4502,24,41.928767322834645,10.521432677165357
rand,CoMD,3,0,0,1024,64,50.2918,24,41.928767322834645,8.363032677165357
rand,CoMD,4,0,1,1024,64,49.526,24,41.928767322834645,7.597232677165358
rand,CoMD,5,0,2,1024,64,49.5521,24,41.928767322834645,7.623332677165358
rand,CoMD,1,2,0,1024,80,46.4352,24,41.928767322834645,4.506432677165357
rand,CoMD,2,1,0,1024,80,45.1927,24,41.928767322834645,3.263932677165357
rand,CoMD,3,0,0,1024,80,44.6231,24,41.928767322834645,2.694332677165356
rand,CoMD,4,0,1,1024,80,41.8997,24,41.928767322834645,0.029067322834642084
rand,CoMD,5,0,2,1024,80,42.3303,24,41.928767322834645,0.40153267716535623
rand,CoMD,1,2,0,1024,115,43.2905,24,41.928767322834645,1.3617326771653566
rand,CoMD,2,1,0,1024,115,42.2872,24,41.928767322834645,0.35843267716535365
rand,CoMD,3,0,0,1024,115,41.4293,24,41.928767322834645,0.4994673228346471
rand,CoMD,4,0,1,1024,115,40.6688,24,41.928767322834645,1.2599673228346475
rand,CoMD,5,0,2,1024,115,38.8044,24,41.928767322834645,3.124367322834644
spr,CoMD,1,2,0,2048,64,39.1439,16,41.281371812080536,2.137471812080534
rand,CoMD,1,2,0,2048,64,40.5884,16,41.928767322834645,1.3403673228346449
spr,CoMD,2,1,0,2048,64,38.491,16,41.281371812080536,2.7903718120805365
rand,CoMD,2,1,0,2048,64,39.2194,16,41.928767322834645,2.7093673228346447
spr,CoMD,3,0,0,2048,64,37.5554,16,41.281371812080536,3.7259718120805374
rand,CoMD,3,0,0,2048,64,40.017,16,41.928767322834645,1.911767322834642
spr,CoMD,4,0,1,2048,64,38.5003,16,41.281371812080536,2.7810718120805333
rand,CoMD,4,0,1,2048,64,37.9789,16,41.928767322834645,3.949867322834642
spr,CoMD,5,0,2,2048,64,38.6449,16,41.281371812080536,2.6364718120805364
rand,CoMD,5,0,2,2048,64,39.0641,16,41.928767322834645,2.8646673228346415
spr,CoMD,1,2,0,2048,80,37.4814,16,41.281371812080536,3.7999718120805355
rand,CoMD,1,2,0,2048,80,38.3383,16,41.928767322834645,3.590467322834648
spr,CoMD,2,1,0,2048,80,36.7086,16,41.281371812080536,4.572771812080539
rand,CoMD,2,1,0,2048,80,36.4955,16,41.928767322834645,5.433267322834645
spr,CoMD,3,0,0,2048,80,35.4763,16,41.281371812080536,5.805071812080534
rand,CoMD,3,0,0,2048,80,36.2171,16,41.928767322834645,5.711667322834643
spr,CoMD,4,0,1,2048,80,35.1037,16,41.281371812080536,6.177671812080533
rand,CoMD,4,0,1,2048,80,37.2124,16,41.928767322834645,4.7163673228346426
spr,CoMD,5,0,2,2048,80,36.238,16,41.281371812080536,5.043371812080537
rand,CoMD,5,0,2,2048,80,36.9616,16,41.928767322834645,4.967167322834648
spr,CoMD,1,2,0,2048,115,38.9456,16,41.281371812080536,2.3357718120805373
rand,CoMD,1,2,0,2048,115,38.724,16,41.928767322834645,3.2047673228346483
spr,CoMD,2,1,0,2048,115,36.3516,16,41.281371812080536,4.9297718120805385
rand,CoMD,2,1,0,2048,115,37.5024,16,41.928767322834645,4.426367322834643
spr,CoMD,3,0,0,2048,115,37.4595,16,41.281371812080536,3.8218718120805377
rand,CoMD,3,0,0,2048,115,35.2575,16,41.928767322834645,6.671267322834645
spr,CoMD,4,0,1,2048,115,35.8689,16,41.281371812080536,5.41247181208054
rand,CoMD,4,0,1,2048,115,35.0739,16,41.928767322834645,6.854867322834643
spr,CoMD,5,0,2,2048,115,36.0545,16,41.281371812080536,5.226871812080539
rand,CoMD,5,0,2,2048,115,34.8114,16,41.928767322834645,7.117367322834646
spr,CoMD,1,2,0,2048,64,46.5589,20,41.281371812080536,5.277528187919465
rand,CoMD,1,2,0,2048,64,47.375,20,41.928767322834645,5.446232677165355
spr,CoMD,2,1,0,2048,64,44.4378,20,41.281371812080536,3.1564281879194667
rand,CoMD,2,1,0,2048,64,46.9223,20,41.928767322834645,4.993532677165355
spr,CoMD,3,0,0,2048,64,43.8443,20,41.281371812080536,2.5629281879194608
rand,CoMD,3,0,0,2048,64,44.9305,20,41.928767322834645,3.001732677165357
spr,CoMD,4,0,1,2048,64,44.6764,20,41.281371812080536,3.395028187919465
rand,CoMD,4,0,1,2048,64,43.7321,20,41.928767322834645,1.8033326771653577
spr,CoMD,5,0,2,2048,64,43.965,20,41.281371812080536,2.6836281879194672
rand,CoMD,5,0,2,2048,64,44.5437,20,41.928767322834645,2.6149326771653563
spr,CoMD,1,2,0,2048,80,40.4719,20,41.281371812080536,0.8094718120805382
rand,CoMD,1,2,0,2048,80,42.6215,20,41.928767322834645,0.6927326771653526
spr,CoMD,2,1,0,2048,80,40.2416,20,41.281371812080536,1.039771812080538
rand,CoMD,2,1,0,2048,80,41.1283,20,41.928767322834645,0.800467322834642
spr,CoMD,3,0,0,2048,80,39.2577,20,41.281371812080536,2.0236718120805364
rand,CoMD,3,0,0,2048,80,40.307,20,41.928767322834645,1.6217673228346428
spr,CoMD,4,0,1,2048,80,40.3566,20,41.281371812080536,0.9247718120805359
spr,CoMD,5,0,2,2048,80,40.187,20,41.281371812080536,1.0943718120805386
rand,CoMD,5,0,2,2048,80,40.6015,20,41.928767322834645,1.3272673228346434
spr,CoMD,1,2,0,2048,115,42.4383,20,41.281371812080536,1.156928187919462
rand,CoMD,1,2,0,2048,115,42.0331,20,41.928767322834645,0.10433267716535255
spr,CoMD,2,1,0,2048,115,39.5815,20,41.281371812080536,1.6998718120805378
rand,CoMD,2,1,0,2048,115,41.782,20,41.928767322834645,0.14676732283464844
spr,CoMD,3,0,0,2048,115,38.7363,20,41.281371812080536,2.5450718120805362
rand,CoMD,3,0,0,2048,115,40.707,20,41.928767322834645,1.2217673228346442
spr,CoMD,4,0,1,2048,115,38.8765,20,41.281371812080536,2.404871812080536
rand,CoMD,4,0,1,2048,115,38.9586,20,41.928767322834645,2.970167322834648
spr,CoMD,5,0,2,2048,115,38.3115,20,41.281371812080536,2.969871812080534
rand,CoMD,5,0,2,2048,115,38.9924,20,41.928767322834645,2.9363673228346414
spr,CoMD,1,2,0,2048,64,51.0753,24,41.281371812080536,9.793928187919462
rand,CoMD,1,2,0,2048,64,52.7451,24,41.928767322834645,10.816332677165356
spr,CoMD,2,1,0,2048,64,51.1077,24,41.281371812080536,9.826328187919465
rand,CoMD,2,1,0,2048,64,52.4962,24,41.928767322834645,10.567432677165357
spr,CoMD,3,0,0,2048,64,49.5452,24,41.281371812080536,8.263828187919465
rand,CoMD,3,0,0,2048,64,50.8022,24,41.928767322834645,8.873432677165354
spr,CoMD,4,0,1,2048,64,49.8279,24,41.281371812080536,8.546528187919463
rand,CoMD,4,0,1,2048,64,48.8213,24,41.928767322834645,6.892532677165356
spr,CoMD,5,0,2,2048,64,48.5808,24,41.281371812080536,7.299428187919467
rand,CoMD,5,0,2,2048,64,49.3487,24,41.928767322834645,7.419932677165356
spr,CoMD,1,2,0,2048,80,44.0644,24,41.281371812080536,2.783028187919463
rand,CoMD,1,2,0,2048,80,46.6303,24,41.928767322834645,4.701532677165353
spr,CoMD,2,1,0,2048,80,43.3464,24,41.281371812080536,2.0650281879194665
rand,CoMD,2,1,0,2048,80,44.7024,24,41.928767322834645,2.7736326771653523
spr,CoMD,3,0,0,2048,80,42.2666,24,41.281371812080536,0.9852281879194607
rand,CoMD,3,0,0,2048,80,43.9204,24,41.928767322834645,1.9916326771653559
spr,CoMD,4,0,1,2048,80,41.8031,24,41.281371812080536,0.5217281879194644
rand,CoMD,4,0,1,2048,80,42.9464,24,41.928767322834645,1.017632677165352
spr,CoMD,5,0,2,2048,80,41.7527,24,41.281371812080536,0.4713281879194611
rand,CoMD,5,0,2,2048,80,41.9113,24,41.928767322834645,0.017467322834647803
spr,CoMD,1,2,0,2048,115,42.8109,24,41.281371812080536,1.5295281879194604
rand,CoMD,1,2,0,2048,115,43.7456,24,41.928767322834645,1.8168326771653582
spr,CoMD,2,1,0,2048,115,42.3904,24,41.281371812080536,1.1090281879194634
rand,CoMD,2,1,0,2048,115,42.9753,24,41.928767322834645,1.0465326771653523
spr,CoMD,3,0,0,2048,115,40.5533,24,41.281371812080536,0.7280718120805361
rand,CoMD,3,0,0,2048,115,40.7913,24,41.928767322834645,1.1374673228346452
spr,CoMD,4,0,1,2048,115,40.39,24,41.281371812080536,0.8913718120805356
rand,CoMD,4,0,1,2048,115,39.8476,24,41.928767322834645,2.081167322834645
spr,CoMD,5,0,2,2048,115,39.5416,24,41.281371812080536,1.7397718120805337
rand,CoMD,5,0,2,2048,115,39.7374,24,41.928767322834645,2.191367322834644
pak,CoMD,1,2,0,2048,64,41.7099,16,41.379472666666665,0.33042733333333274
pak,CoMD,2,1,0,2048,64,40.9394,16,41.379472666666665,0.44007266666666567
pak,CoMD,3,0,0,2048,64,41.1958,16,41.379472666666665,0.18367266666666637
pak,CoMD,4,0,1,2048,64,40.7279,16,41.379472666666665,0.6515726666666666
pak,CoMD,5,0,2,2048,64,41.7516,16,41.379472666666665,0.3721273333333386
pak,CoMD,1,2,0,2048,80,38.9581,16,41.379472666666665,2.421372666666663
pak,CoMD,2,1,0,2048,80,37.7471,16,41.379472666666665,3.6323726666666616
pak,CoMD,3,0,0,2048,80,39.9433,16,41.379472666666665,1.436172666666664
pak,CoMD,4,0,1,2048,80,38.4931,16,41.379472666666665,2.8863726666666665
pak,CoMD,5,0,2,2048,80,38.3937,16,41.379472666666665,2.985772666666662
pak,CoMD,1,2,0,2048,115,37.19,16,41.379472666666665,4.189472666666667
pak,CoMD,2,1,0,2048,115,38.0957,16,41.379472666666665,3.283772666666664
pak,CoMD,3,0,0,2048,115,38.8678,16,41.379472666666665,2.5116726666666622
pak,CoMD,4,0,1,2048,115,39.8723,16,41.379472666666665,1.507172666666662
pak,CoMD,5,0,2,2048,115,38.8318,16,41.379472666666665,2.5476726666666636
pak,CoMD,1,2,0,2048,64,47.5113,20,41.379472666666665,6.131827333333334
pak,CoMD,2,1,0,2048,64,46.438,20,41.379472666666665,5.058527333333338
pak,CoMD,3,0,0,2048,64,47.4087,20,41.379472666666665,6.029227333333338
pak,CoMD,4,0,1,2048,64,47.0473,20,41.379472666666665,5.667827333333335
pak,CoMD,5,0,2,2048,64,46.8363,20,41.379472666666665,5.456827333333337
pak,CoMD,1,2,0,2048,80,42.638,20,41.379472666666665,1.2585273333333333
pak,CoMD,2,1,0,2048,80,41.232,20,41.379472666666665,0.14747266666666548
pak,CoMD,3,0,0,2048,80,40.5848,20,41.379472666666665,0.7946726666666635
pak,CoMD,4,0,1,2048,80,39.8476,20,41.379472666666665,1.5318726666666649
pak,CoMD,5,0,2,2048,80,40.5907,20,41.379472666666665,0.7887726666666666
pak,CoMD,1,2,0,2048,115,40.7372,20,41.379472666666665,0.6422726666666634
pak,CoMD,2,1,0,2048,115,41.2628,20,41.379472666666665,0.1166726666666662
pak,CoMD,3,0,0,2048,115,40.1823,20,41.379472666666665,1.1971726666666669
pak,CoMD,4,0,1,2048,115,39.5353,20,41.379472666666665,1.8441726666666654
pak,CoMD,5,0,2,2048,115,39.6914,20,41.379472666666665,1.6880726666666632
pak,CoMD,1,2,0,2048,64,53.0328,24,41.379472666666665,11.653327333333337
pak,CoMD,2,1,0,2048,64,52.0963,24,41.379472666666665,10.716827333333335
pak,CoMD,3,0,0,2048,64,51.6919,24,41.379472666666665,10.312427333333332
pak,CoMD,4,0,1,2048,64,51.1507,24,41.379472666666665,9.771227333333336
pak,CoMD,5,0,2,2048,64,50.3127,24,41.379472666666665,8.933227333333335
pak,CoMD,1,2,0,2048,80,44.8226,24,41.379472666666665,3.4431273333333365
pak,CoMD,2,1,0,2048,80,45.3754,24,41.379472666666665,3.9959273333333343
pak,CoMD,3,0,0,2048,80,43.2538,24,41.379472666666665,1.8743273333333335
pak,CoMD,4,0,1,2048,80,43.3305,24,41.379472666666665,1.951027333333336
pak,CoMD,5,0,2,2048,80,43.621,24,41.379472666666665,2.2415273333333374
pak,CoMD,1,2,0,2048,115,42.544,24,41.379472666666665,1.1645273333333321
pak,CoMD,2,1,0,2048,115,41.1025,24,41.379472666666665,0.27697266666666565
pak,CoMD,3,0,0,2048,115,40.8737,24,41.379472666666665,0.5057726666666653
pak,CoMD,4,0,1,2048,115,39.7504,24,41.379472666666665,1.6290726666666657
pak,CoMD,5,0,2,2048,115,40.8223,24,41.379472666666665,0.5571726666666663
spr,CoMD,1,2,0,4096,64,53.3861,24,41.281371812080536,12.104728187919463
spr,CoMD,2,1,0,4096,64,51.9343,24,41.281371812080536,10.652928187919464
spr,CoMD,3,0,0,4096,64,49.9514,24,41.281371812080536,8.670028187919463
spr,CoMD,4,0,1,4096,64,51.5202,24,41.281371812080536,10.238828187919466
spr,CoMD,5,0,2,4096,64,50.1449,24,41.281371812080536,8.863528187919464
spr,CoMD,1,2,0,4096,80,43.5086,24,41.281371812080536,2.227228187919465
spr,CoMD,2,1,0,4096,80,42.9284,24,41.281371812080536,1.6470281879194673
spr,CoMD,3,0,0,4096,80,43.0374,24,41.281371812080536,1.756028187919462
spr,CoMD,4,0,1,4096,80,42.949,24,41.281371812080536,1.6676281879194619
spr,CoMD,5,0,2,4096,80,42.6373,24,41.281371812080536,1.3559281879194671
spr,CoMD,1,2,0,4096,115,41.5466,24,41.281371812080536,0.2652281879194618
spr,CoMD,2,1,0,4096,115,41.8704,24,41.281371812080536,0.5890281879194603
spr,CoMD,3,0,0,4096,115,40.271,24,41.281371812080536,1.0103718120805354
spr,CoMD,4,0,1,4096,115,40.3945,24,41.281371812080536,0.8868718120805354
spr,CoMD,5,0,2,4096,115,40.1542,24,41.281371812080536,1.1271718120805332
rand,CoMD,1,2,0,4096,64,53.7733,24,41.928767322834645,11.844532677165354
rand,CoMD,2,1,0,4096,64,53.2943,24,41.928767322834645,11.365532677165355
rand,CoMD,3,0,0,4096,64,50.9117,24,41.928767322834645,8.982932677165358
rand,CoMD,4,0,1,4096,64,50.8083,24,41.928767322834645,8.879532677165358
rand,CoMD,5,0,2,4096,64,51.2533,24,41.928767322834645,9.324532677165358
rand,CoMD,1,2,0,4096,80,47.0717,24,41.928767322834645,5.142932677165355
rand,CoMD,2,1,0,4096,80,44.7369,24,41.928767322834645,2.8081326771653536
rand,CoMD,3,0,0,4096,80,43.7992,24,41.928767322834645,1.870432677165354
rand,CoMD,4,0,1,4096,80,43.5718,24,41.928767322834645,1.6430326771653583
rand,CoMD,5,0,2,4096,80,43.7844,24,41.928767322834645,1.855632677165353
rand,CoMD,1,2,0,4096,115,43.1496,24,41.928767322834645,1.2208326771653546
rand,CoMD,2,1,0,4096,115,41.9693,24,41.928767322834645,0.04053267716535203
rand,CoMD,3,0,0,4096,115,41.2716,24,41.928767322834645,0.6571673228346455
rand,CoMD,4,0,1,4096,115,40.1849,24,41.928767322834645,1.743867322834646
rand,CoMD,5,0,2,4096,115,40.5063,24,41.928767322834645,1.4224673228346418
pak,CoMD,1,2,0,4096,64,54.4034,24,41.379472666666665,13.023927333333333
pak,CoMD,2,1,0,4096,64,52.7167,24,41.379472666666665,11.337227333333338
pak,CoMD,3,0,0,4096,64,51.5611,24,41.379472666666665,10.181627333333338
pak,CoMD,4,0,1,4096,64,52.0969,24,41.379472666666665,10.717427333333333
pak,CoMD,5,0,2,4096,64,51.7525,24,41.379472666666665,10.373027333333333
pak,CoMD,1,2,0,4096,80,46.5075,24,41.379472666666665,5.1280273333333355
pak,CoMD,2,1,0,4096,80,45.4208,24,41.379472666666665,4.041327333333335
pak,CoMD,3,0,0,4096,80,43.9699,24,41.379472666666665,2.590427333333338
pak,CoMD,4,0,1,4096,80,44.1151,24,41.379472666666665,2.7356273333333334
pak,CoMD,5,0,2,4096,80,44.3072,24,41.379472666666665,2.927727333333337
pak,CoMD,1,2,0,4096,115,42.4216,24,41.379472666666665,1.0421273333333332
pak,CoMD,2,1,0,4096,115,42.0062,24,41.379472666666665,0.626727333333335
pak,CoMD,3,0,0,4096,115,41.1639,24,41.379472666666665,0.21557266666666663
pak,CoMD,4,0,1,4096,115,41.1271,24,41.379472666666665,0.25237266666666613
pak,CoMD,5,0,2,4096,115,40.4947,24,41.379472666666665,0.8847726666666631
rand,CoMD,1,2,0,4096,64,53.0326,24,41.928767322834645,11.103832677165357
rand,CoMD,2,1,0,4096,64,52.4224,24,41.928767322834645,10.493632677165358
rand,CoMD,3,0,0,4096,64,53.3235,24,41.928767322834645,11.394732677165358
rand,CoMD,4,0,1,4096,64,52.244,24,41.928767322834645,10.315232677165355
rand,CoMD,5,0,2,4096,64,51.0051,24,41.928767322834645,9.076332677165354
rand,CoMD,1,2,0,4096,80,45.395,24,41.928767322834645,3.466232677165358
rand,CoMD,2,1,0,4096,80,44.6929,24,41.928767322834645,2.7641326771653567
rand,CoMD,3,0,0,4096,80,43.9619,24,41.928767322834645,2.033132677165355
rand,CoMD,4,0,1,4096,80,44.1497,24,41.928767322834645,2.220932677165358
rand,CoMD,5,0,2,4096,80,44.06,24,41.928767322834645,2.1312326771653574
rand,CoMD,1,2,0,4096,115,42.8223,24,41.928767322834645,0.8935326771653536
rand,CoMD,2,1,0,4096,115,42.287,24,41.928767322834645,0.3582326771653541
rand,CoMD,3,0,0,4096,115,41.2657,24,41.928767322834645,0.6630673228346424
rand,CoMD,4,0,1,4096,115,41.039,24,41.928767322834645,0.8897673228346434
rand,CoMD,5,0,2,4096,115,40.2221,24,41.928767322834645,1.7066673228346474
